application_id,vae_reconstruction_prob,rule_violation_score,rule_codes_fired,lgbm_risk_score,top_shap_features
HP202526000037076,0.9487915,0.0,,0.00040436616803024464,"xii_university_id,permanent_pincode,tution_fee"
WB202526000037079,0.9606436,0.0,,5.704315046787877e-05,"x_course_year,ip_to_mobile_ratio,age_at_registration"
KA202526000037127,0.97358173,0.0,,7.217035512136747e-05,"x_course_year,age_at_registration,competitive_exam_year"
AS202526000037154,0.9792932,0.0,,0.020802643516614875,"x_course_year,ip_to_mobile_ratio,mobile_no"
OR202526001448043,0.9679231,0.0,,8.847477998532373e-05,"x_course_year,age_at_registration,x_university_id"
BR202526000037249,0.9268681,0.0,,0.0008105999274938703,"x_course_year,x_university_id,permanent_pincode"
WB202526000037277,0.9490714,0.0,,0.0003491854687088073,"x_course_year,age_at_registration,x_university_id"
AS202526000037340,0.9503208,0.0,,0.03693453412640521,"x_course_year,permanent_pincode,flag_income_below_20000"
AS202526000037360,0.97891515,0.0,,0.0006703996043912891,"x_course_year,x_university_id,vae_reconstruction_prob"
AS202526000037372,0.9560895,0.0,,0.015259528930770087,"x_course_year,c_institution_id,flag_income_below_20000"
AP202526000037414,0.9591206,0.0,,0.0037025196574490484,"x_course_year,xii_university_id,permanent_pincode"
AS202526000037586,0.9389967,0.0,,0.06753904656515095,"x_course_year,c_course_year,x_university_id"
WB202526000037566,0.94414973,2.0,"X13_X21,X13_FLAG",0.9998511313760087,"flag_income_below_20000,x_course_year,vae_reconstruction_prob"
BR202526000037481,0.9565789,3.0,"X7,X7_FLAG",0.9997029017425387,"flag_postmatric_age_over35,x_university_id,x_course_year"
KA202526000037666,0.9724659,0.0,,0.0002449882006809264,"x_course_year,permanent_pincode,flag_income_below_20000"
BR202526000037682,0.97970843,0.0,,0.47700183406113733,"x_university_id,xii_university_id,x_course_year"
KA202526000037681,0.95601577,0.0,,0.0004488684332613793,"c_institution_id,tution_fee,village_id"
BR202526000037746,0.9713051,0.0,,0.00241356521013495,"x_university_id,x_course_year,xii_university_id"
BR202526000037769,0.97865915,0.0,,0.653827028067767,"x_university_id,xii_university_id,x_course_year"
BR202526000037779,0.9771037,0.0,,0.03924856603996888,"x_university_id,x_course_year,xii_university_id"
KA202526000037837,0.9290808,0.0,,0.0003805556301779534,"religion,xii_university_id,tution_fee"
GJ202526000037808,0.9752625,0.0,,0.00014728515150906483,"x_course_year,permanent_pincode,flag_income_below_20000"
BR202526000037876,0.9711552,0.0,,0.00646501430981987,"x_university_id,x_course_year,xii_university_id"
BR202526000037983,0.9740829,0.0,,0.003721700158258634,"x_university_id,x_course_year,xii_university_id"
KA202526000038096,0.9632056,0.0,,0.00039342001421428146,"x_course_year,permanent_pincode,name_similarity_score"
KL202526000038167,0.97135794,0.0,,0.0006133954146813109,"x_course_year,misc_fee,xii_percentage"
BR202526000038179,0.9774715,0.0,,0.6557674357782725,"x_university_id,permanent_pincode,xii_university_id"
SK202526000038224,0.9662966,0.0,,0.009033582413227832,"x_course_year,xii_university_id,age_at_registration"
AS202526000038223,0.9527211,0.0,,0.002196124829611442,"village_id,x_university_id,c_course_id"
GJ202526000038289,0.952374,0.0,,0.0014565498280821527,"x_course_year,vae_reconstruction_prob,permanent_pincode"
BR202526000038327,0.9599144,0.0,,0.5545382701149371,"x_university_id,xii_university_id,permanent_pincode"
RJ202526000038393,0.9653475,0.0,,0.001071009731690322,"annual_family_income,age_at_registration,permanent_pincode"
BR202526000038418,0.9764031,0.0,,0.12692633948471527,"x_university_id,permanent_pincode,xii_university_id"
AS202526000038378,0.94883543,0.0,,0.13689516719919706,"x_course_year,x_percentage,vae_reconstruction_prob"
NL202526000038557,0.9702763,0.0,,0.0040618597696421,"x_university_id,misc_fee,state_verify_by"
BR202526000038610,0.97924674,0.0,,0.41387536652248874,"x_university_id,xii_university_id,x_course_year"
BR202526000038650,0.98007995,2.0,X9,0.91819547345608,"x_university_id,permanent_pincode,xii_university_id"
BR202526000038683,0.97598416,0.0,,0.025561578692821992,"x_university_id,x_course_year,xii_university_id"
TN202526000038702,0.9521645,0.0,,0.0001842522999105166,"x_course_year,competitive_exam_state,competitive_exam_year"
BR202526000038703,0.95825374,0.0,,0.2159735716469113,"x_university_id,xii_university_id,permanent_pincode"
HP202526000038478,0.9691352,0.0,,0.0038202164028761742,"competitive_exam_state,name_similarity_score,x_course_year"
BR202526000038803,0.94607943,5.0,"X7,X9,X7_FLAG",0.9997812512726126,"flag_postmatric_age_over35,x_university_id,x_course_year"
WB202526000038621,0.9756527,0.0,,0.00012298073299572658,"annual_family_income,xii_university_id,x_course_year"
WB202526000038820,0.94005346,0.0,,0.000286023347808746,"x_course_year,competitive_exam_year,x_university_id"
BR202526000038873,0.98007435,2.0,X9,0.9340831751340687,"x_university_id,permanent_pincode,xii_university_id"
AS202526000038655,0.9867072,0.0,,3.975090918169768e-05,"x_course_year,vae_reconstruction_prob,x_university_id"
RJ202526000038704,0.9665557,0.0,,0.0005662682365886482,"permanent_pincode,x_course_year,xii_university_id"
BR202526000038852,0.9653471,2.0,X9,0.9627337430067009,"x_university_id,xii_university_id,x_course_year"
BR202526000038854,0.9811265,2.0,X9,0.896633924694236,"x_university_id,permanent_pincode,xii_university_id"
HR202526000038953,0.94657737,0.0,,5.927088444707536e-05,"permanent_pincode,village_id,x_course_year"
MH202526000038973,0.943918,0.0,,0.0010898873327693432,"x_course_year,ip_to_mobile_ratio,permanent_pincode"
TN202526000038840,0.9546694,0.0,,0.0002967575652705833,"x_course_year,competitive_exam_year,vae_reconstruction_prob"
WB202526000039044,0.98505676,0.0,,0.00010988558007395088,"x_course_year,x_university_id,competitive_exam_year"
WB202526000039020,0.96728873,0.0,,0.0006227673579069633,"x_course_year,x_university_id,state_verify_by"
HP202526000039024,0.96979034,0.0,,0.0014737362652788729,"competitive_exam_state,x_course_year,permanent_pincode"
BR202526000039052,0.980924,0.0,,0.7998692463112143,"x_university_id,xii_university_id,x_course_year"
MP202526000039076,0.9815241,0.0,,0.0029599487630782876,"permanent_pincode,x_university_id,village_id"
GJ202526000039016,0.98113555,0.0,,0.0004593629603382122,"permanent_pincode,village_id,tution_fee"
HP202526000039157,0.9638389,0.0,,0.00015230260105817393,"mobile_no,x_course_year,age_at_registration"
PB202526000039094,0.9733907,0.0,,0.00021919119282437166,"x_course_year,permanent_pincode,competitive_exam_year"
HP202526000039193,0.97642165,0.0,,0.0031914002673858696,"x_course_year,competitive_exam_state,permanent_pincode"
AS202526000039195,0.9830747,0.0,,0.0004053943248002529,"x_course_year,competitive_exam_year,vae_reconstruction_prob"
HP202526000039172,0.94713205,0.0,,0.001198348554449792,"x_course_year,permanent_pincode,competitive_exam_state"
BR202526000039221,0.98310584,2.0,X9,0.8391253243937004,"x_university_id,permanent_pincode,xii_university_id"
UP202526000039194,0.9639415,0.0,,0.0002488332843710227,"x_course_year,competitive_exam_year,permanent_pincode"
WB202526000039211,0.9855466,0.0,,0.0001036131641671677,"x_course_year,competitive_exam_year,x_university_id"
TR202526000039247,0.96060133,0.0,,0.0003490629323111568,"x_course_year,age_at_registration,x_university_id"
UP202526000039075,0.9181803,0.0,,0.0005650025544586975,"x_course_year,permanent_pincode,vae_reconstruction_prob"
SK202526000039358,0.9417995,1.0,UW,0.9996233186891529,"flag_income_below_20000,c_course_year,age_at_registration"
BR202526000039340,0.9580106,1.0,UW,0.9998468460044283,"flag_income_below_20000,x_university_id,permanent_pincode"
HP202526000039342,0.9706388,0.0,,0.001114691932198574,"x_course_year,competitive_exam_state,permanent_pincode"
BR202526000039393,0.9526335,10.0,"X9,YK_YL,UN,YK_AGG,UN_AGG",0.9998516474541232,"mobile_unique_fathers_count,ip_to_mobile_ratio,x_university_id"
KA202526000039459,0.9312459,0.0,,0.0003094592940237004,"x_course_year,vae_reconstruction_prob,c_institution_id"
PB202526000039403,0.95789224,0.0,,0.00034990297250213093,"x_course_year,permanent_pincode,vae_reconstruction_prob"
WB202526000039386,0.97946495,0.0,,0.0001619261135145128,"x_course_year,competitive_exam_year,x_university_id"
WB202526000039432,0.97490066,0.0,,0.0010961072575346434,"annual_family_income,tution_fee,permanent_pincode"
TN202526000039483,0.97968435,0.0,,8.049074885733446e-05,"x_course_year,competitive_exam_year,age_at_registration"
AS202526000039525,0.9849536,0.0,,0.0010127767451924906,"c_course_year,xii_university_id,flag_income_below_20000"
UP202526000042858,0.9556657,0.0,,0.00011246706417095149,"permanent_pincode,x_course_year,sub_district_id"
BR202526000042860,0.97609246,0.0,,0.7545229972270664,"x_university_id,permanent_pincode,xii_university_id"
BR202526000042895,0.97104883,0.0,,0.010949898287630237,"x_university_id,x_course_year,xii_university_id"
BR202526000042896,0.9729544,0.0,,0.6747584384040165,"x_university_id,permanent_pincode,xii_university_id"
WB202526000042948,0.9768597,0.0,,0.00010040673297301774,"x_course_year,competitive_exam_year,x_university_id"
WB202526000043055,0.97793573,0.0,,0.00010899750147068743,"x_course_year,religion,competitive_exam_year"
TR202526000043054,0.97865,0.0,,0.0029482776065531202,"xii_university_id,x_course_year,x_percentage"
BR202526000043045,0.97227615,0.0,,0.03304827381316211,"x_university_id,x_course_year,xii_university_id"
WB202526000043078,0.9880166,0.0,,7.363325463640576e-05,"x_course_year,vae_reconstruction_prob,competitive_exam_year"
AS202526000043115,0.9870877,0.0,,0.004749236357800152,"vae_reconstruction_prob,x_course_year,x_university_id"
PB202526000042878,0.9590591,0.0,,0.0011729106832605635,"x_course_year,permanent_pincode,competitive_exam_year"
AS202526000043150,0.9660885,0.0,,0.0006037972055882115,"x_course_year,x_university_id,x_percentage"
KL202526000043141,0.9865171,0.0,,0.00011078302505469618,"x_course_year,vae_reconstruction_prob,competitive_exam_year"
SK202526000043164,0.9888957,0.0,,0.0009017630988848855,"vae_reconstruction_prob,c_institution_id,xii_university_id"
BR202526000043189,0.9811579,0.0,,0.6387052970098881,"x_university_id,xii_university_id,permanent_pincode"
HP202526000043157,0.9079463,0.0,,0.0022082276173838672,"competitive_exam_state,x_course_year,permanent_pincode"
AS202526000043226,0.9828543,0.0,,0.005313489657768039,"x_course_year,x_university_id,flag_income_below_20000"
BR202526000043190,0.9519995,0.0,,0.3366872016278949,"x_university_id,xii_university_id,x_course_year"
UT202526000043167,0.9355884,0.0,,9.283659017930765e-05,"x_course_year,xii_university_id,c_course_year"
TN202526000043143,0.96775293,0.0,,3.0376507813745676e-05,"x_course_year,aadhaar_vault_ref_token,age_at_registration"
BR202526000043089,0.9714708,0.0,,0.4172383362079515,"x_university_id,xii_university_id,x_course_year"
KA202526000043290,0.9835539,0.0,,4.714933864900007e-05,"x_course_year,competitive_exam_year,name_similarity_score"
BR202526000043251,0.9784351,0.0,,0.5260841764571247,"x_university_id,xii_university_id,x_course_year"
BR202526000043261,0.97166187,4.0,"UN,UN_AGG",0.9997769615757356,"mobile_unique_fathers_count,x_university_id,permanent_pincode"
BR202526000043243,0.98487675,0.0,,0.005931679514245188,"x_university_id,x_course_year,xii_university_id"
KL202526000043293,0.94793767,0.0,,0.0005055857353623727,"tution_fee,aadhaar_vault_ref_token,xii_university_id"
WB202526000043295,0.9887256,0.0,,6.851566909327791e-05,"x_course_year,vae_reconstruction_prob,competitive_exam_year"
TN202526000043275,0.9609184,8.0,"YK_YL,UN,YK_AGG,UN_AGG",0.9999049953589743,"mobile_unique_fathers_count,ip_to_mobile_ratio,mobile_no"
TR202526000043349,0.97446924,0.0,,0.009497542955744965,"xii_university_id,x_university_id,flag_income_below_20000"
PB202526000043319,0.9478254,0.0,,0.0012269222073222647,"vae_reconstruction_prob,x_course_year,permanent_pincode"
TN202526000043347,0.9558369,0.0,,0.00020672728671441252,"x_course_year,x_university_id,age_at_registration"
KA202526000043355,0.9848638,0.0,,7.329697985763176e-05,"x_course_year,age_at_registration,x_university_id"
TR202526000043421,0.9484807,0.0,,0.000590205770757503,"religion,x_course_year,x_university_id"
UP202526000043482,0.9531741,0.0,,0.00031506316134170695,"x_course_year,permanent_pincode,x_university_id"
TN202526000043500,0.923989,0.0,,0.0003592026646183435,"x_course_year,competitive_exam_state,competitive_exam_year"
AP202526000042800,0.9423442,2.0,"X13_X21,X13_FLAG",0.9998275883688933,"flag_income_below_20000,x_course_year,vae_reconstruction_prob"
WB202526000043579,0.9317483,0.0,,0.0002085396704706531,"x_course_year,vae_reconstruction_prob,competitive_exam_year"
BR202526000043576,0.9680405,2.0,X9,0.8573293172462101,"x_university_id,xii_university_id,x_course_year"
SK202526000043658,0.9469969,2.0,"X13_X21,X13_FLAG",0.9997813703772247,"flag_income_below_20000,vae_reconstruction_prob,competitive_exam_year"
BR202526000043571,0.97888136,0.0,,0.44578352241658786,"x_university_id,xii_university_id,x_course_year"
BR202526000043619,0.9805333,2.0,X9,0.8998823079022781,"x_university_id,permanent_pincode,xii_university_id"
PB202526000043627,0.96016157,0.0,,3.2507194727808055e-05,"annual_family_income,permanent_pincode,xii_percentage"
BR202526000043643,0.95798427,0.0,,0.16391582577803396,"x_university_id,xii_university_id,permanent_pincode"
KA202526000043661,0.9522164,0.0,,0.0005024455766477435,"x_course_year,permanent_pincode,c_institution_id"
BR202526000043538,0.95873934,0.0,,0.5921341503909222,"x_university_id,xii_university_id,x_course_year"
KA202526000043615,0.93228334,0.0,,0.00015721424761050803,"x_course_year,competitive_exam_state,age_at_registration"
TR202526000043703,0.9689357,0.0,,0.0003801574601162051,"x_course_year,age_at_registration,name_similarity_score"
AS202526000043425,0.98740387,0.0,,0.016720264939412494,"x_course_year,x_university_id,vae_reconstruction_prob"
BR202526000043685,0.9727251,0.0,,0.017484887079989953,"x_university_id,x_course_year,permanent_pincode"
GJ202526000043708,0.9211309,0.0,,0.0006214910335925098,"x_course_year,vae_reconstruction_prob,institute_application_count"
AS202526000043739,0.97703576,0.0,,0.05139966594401378,"x_course_year,x_university_id,entitled_lumpsump_amount"
BR202526000043743,0.98103225,2.0,X9,0.8605643014802382,"x_university_id,xii_university_id,x_course_year"
AS202526000043767,0.9692308,0.0,,0.013382726392193688,"c_course_year,x_course_year,age_at_registration"
PB202526000043789,0.9212508,0.0,,0.0013298498330101486,"vae_reconstruction_prob,x_course_year,permanent_pincode"
BR202526000043869,0.9805956,0.0,,0.19087124409478076,"x_university_id,permanent_pincode,xii_university_id"
BR202526000043888,0.97028357,0.0,,0.725902441815697,"x_university_id,xii_university_id,x_course_year"
BR202526000043883,0.97691756,0.0,,0.822060925137851,"x_university_id,xii_university_id,x_course_year"
SK202526000043863,0.96461666,0.0,,0.0002709822067381873,"x_course_year,competitive_exam_year,age_at_registration"
HP202526000043948,0.9597258,0.0,,0.015822917351755762,"competitive_exam_state,permanent_pincode,x_course_year"
BR202526000043926,0.96942556,0.0,,0.016997522996835393,"x_university_id,x_course_year,xii_university_id"
AP202526000043973,0.9604308,0.0,,0.0002048880308054382,"disability_percentage,annual_family_income,permanent_pincode"
HR202526000043942,0.92393637,3.0,"X1,X1_FLAG",0.9987046832077465,"flag_prematric_age_over20,age_at_registration,vae_reconstruction_prob"
WB202526000043871,0.9830947,0.0,,9.386257745147183e-05,"x_course_year,competitive_exam_year,x_university_id"
BR202526000044038,0.9744983,2.0,X9,0.8056958872646175,"x_university_id,xii_university_id,x_course_year"
MP202526000040545,0.9842565,0.0,,6.876150682768543e-05,"x_course_year,mobile_no,x_university_id"
BR202526000040563,0.9780181,0.0,,0.01836857987823172,"x_university_id,x_course_year,xii_university_id"
AP202526000040550,0.96541107,0.0,,0.000789369033318527,"annual_family_income,x_course_year,xii_university_id"
MN202526000040551,0.97863644,0.0,,0.004196963970667978,"x_university_id,x_course_year,village_id"
TN202526000040649,0.9716328,0.0,,0.00177116303640942,"xii_university_id,permanent_pincode,flag_income_below_20000"
AP202526000040647,0.97385836,0.0,,0.0007540446193190271,"x_course_year,age_at_registration,permanent_pincode"
JK202526000040661,0.94273525,0.0,,0.0003493211783188239,"permanent_pincode,x_university_id,state_verify_by"
BR202526000040688,0.9776958,0.0,,0.13290522358418252,"x_university_id,xii_university_id,x_course_year"
AS202526000040667,0.9797241,0.0,,0.11129041587834469,"x_university_id,x_course_year,mobile_no"
AS202526000040834,0.9871025,0.0,,0.022086348540515003,"x_course_year,vae_reconstruction_prob,flag_income_below_20000"
HR202526000040778,0.9526665,0.0,,1.511997437431455e-05,"x_course_year,annual_family_income,tution_fee"
BR202526000040823,0.9814893,0.0,,0.2754527483357124,"x_university_id,xii_university_id,x_course_year"
WB202526000040879,0.9858804,0.0,,9.113030772326561e-05,"x_course_year,vae_reconstruction_prob,competitive_exam_year"
BR202526000040889,0.97544134,2.0,X9,0.8414680421428188,"x_university_id,xii_university_id,x_course_year"
MZ202526000040913,0.9697643,0.0,,0.023107044494026414,"x_university_id,xii_university_id,annual_family_income"
GJ202526000040990,0.9520584,0.0,,0.0002424076296511234,"annual_family_income,permanent_pincode,tution_fee"
BR202526000041021,0.9814391,0.0,,0.000896892770292215,"x_course_year,x_university_id,xii_university_id"
BR202526000041017,0.97985405,2.0,X9,0.6486057514215248,"x_university_id,xii_university_id,x_course_year"
AS202526000041024,0.95605814,0.0,,0.023607158808695163,"x_course_year,admission_year,vae_reconstruction_prob"
PB202526000041078,0.881524,2.0,"X13_X21,X13_FLAG",0.9996952703496115,"flag_income_below_20000,vae_reconstruction_prob,x_course_year"
BR202526000041069,0.9738853,0.0,,0.8041259775464417,"x_university_id,permanent_pincode,xii_university_id"
BR202526000041063,0.97452515,0.0,,0.16474059083841744,"x_university_id,name_similarity_score,xii_university_id"
BR202526000041108,0.9837321,2.0,X9,0.8889982949016662,"x_university_id,permanent_pincode,xii_university_id"
BR202526000041129,0.9819276,0.0,,0.8377483743697092,"x_university_id,xii_university_id,permanent_pincode"
MP202526000041143,0.9479825,0.0,,0.0005392766371548513,"xii_university_id,village_id,tution_fee"
WB202526000041144,0.9443094,0.0,,0.00035081739793076355,"x_course_year,competitive_exam_year,x_university_id"
BR202526000041204,0.9703885,0.0,,0.011709455550311153,"x_university_id,x_course_year,xii_university_id"
TR202526000041190,0.978587,0.0,,0.0001221967464934888,"x_course_year,x_university_id,competitive_exam_year"
AS202526000041260,0.9733996,0.0,,0.0040732291178848514,"x_course_year,misc_fee,x_university_id"
BR202526000041263,0.97592515,0.0,,0.0020815508854214733,"x_university_id,x_course_year,xii_university_id"
KA202526000041168,0.95729244,0.0,,0.0037203860647101257,"x_course_year,permanent_pincode,vae_reconstruction_prob"
AS202526000041320,0.97234327,0.0,,0.0005577282859707296,"c_course_year,misc_fee,x_university_id"
UP202526000041334,0.97778845,0.0,,9.003758082602148e-05,"x_course_year,x_university_id,permanent_pincode"
BR202526000041274,0.97924,0.0,,0.3172787790763777,"x_university_id,xii_university_id,x_course_year"
BR202526000041384,0.93149966,0.0,,0.011352716699258329,"x_university_id,permanent_pincode,state_verify_by"
BR202526000041424,0.98420954,0.0,,0.5051102299895502,"x_university_id,xii_university_id,x_course_year"
AS202526000041351,0.98713964,0.0,,0.0001769560419600286,"vae_reconstruction_prob,misc_fee,x_course_year"
BR202526000041381,0.9604411,3.0,"YF,YF_FLAG",0.9997786974186574,"is_applicant_name_eq_father,x_university_id,x_course_year"
AS202526000041438,0.9618089,3.0,"X7,X7_FLAG",0.9996223890606232,"flag_postmatric_age_over35,age_at_registration,x_university_id"
KA202526000080908,0.95735735,0.0,,0.0002789951785728384,"x_course_year,vae_reconstruction_prob,entitled_lumpsump_amount"
DL202526000041561,0.9281061,0.0,,0.002348090984910079,"x_university_id,permanent_pincode,xii_university_id"
BR202526000041523,0.98243284,0.0,,0.00017855754147755884,"x_university_id,annual_family_income,admission_fee"
AS202526000041591,0.95050955,3.0,"YF,YF_FLAG",0.9998723917588587,"is_applicant_name_eq_father,x_course_year,vae_reconstruction_prob"
WB202526000041614,0.9665578,0.0,,9.809747895995513e-05,"x_course_year,competitive_exam_year,x_university_id"
BR202526000041637,0.9795437,0.0,,0.17836056557645852,"x_university_id,xii_university_id,x_course_year"
BR202526000041641,0.97729385,0.0,,0.0448041187746571,"x_university_id,x_course_year,xii_university_id"
BR202526000041677,0.9808696,2.0,X9,0.7932673517022065,"x_university_id,xii_university_id,permanent_pincode"
BR202526000041718,0.96339536,0.0,,0.5931872736686539,"x_university_id,xii_university_id,permanent_pincode"
AS202526000041772,0.9692705,0.0,,0.025051045425231105,"x_course_year,entitled_lumpsump_amount,flag_income_below_20000"
BR202526000041883,0.9476099,4.0,"X13_X21,X9,X13_FLAG",0.9998376329320343,"flag_income_below_20000,x_university_id,permanent_pincode"
BR202526000042151,0.9774452,0.0,,0.0005370574083694785,"x_university_id,xii_percentage,xii_university_id"
BR202526000042153,0.9812007,2.0,X9,0.7965253452250288,"x_university_id,xii_university_id,x_course_year"
PB202526000042200,0.9737158,0.0,,0.000670667496770441,"x_course_year,permanent_pincode,x_university_id"
BR202526000042308,0.9815238,0.0,,0.41073803371032896,"x_university_id,xii_university_id,x_course_year"
BR202526000042359,0.98187315,0.0,,0.35774334013863474,"x_university_id,xii_university_id,x_course_year"
BR202526000042341,0.9665009,0.0,,0.03747490203872368,"x_university_id,xii_university_id,permanent_pincode"
WB202526000042398,0.9816802,0.0,,0.00015330955043762643,"x_course_year,x_university_id,age_at_registration"
BR202526000042510,0.9808671,0.0,,0.6934808644558783,"x_university_id,xii_university_id,x_course_year"
HP202526000042562,0.97315675,0.0,,0.001438754143643116,"x_course_year,competitive_exam_state,permanent_pincode"
BR202526000042580,0.97961706,0.0,,0.6321854706029161,"x_university_id,permanent_pincode,xii_university_id"
TN202526000042576,0.95082927,8.0,"YK_YL,UN,YK_AGG,UN_AGG",0.9999446643551927,"mobile_unique_fathers_count,ip_to_mobile_ratio,mobile_no"
GJ202526000042646,0.9476536,0.0,,0.0015275530597978672,"x_course_year,vae_reconstruction_prob,age_at_registration"
UP202526000042726,0.9577956,0.0,,0.0006549539456711101,"x_course_year,vae_reconstruction_prob,permanent_pincode"
HP202526000042741,0.9659862,0.0,,0.0006062452988883888,"x_course_year,permanent_pincode,age_at_registration"
UT202526000042617,0.9606149,0.0,,2.7726287007099407e-05,"annual_family_income,permanent_pincode,c_institution_id"
UP202526000042640,0.9602927,0.0,,0.00029560942746410687,"x_course_year,permanent_pincode,x_university_id"
BR202526000042723,0.9769221,2.0,X9,0.8520964835069326,"x_university_id,xii_university_id,x_course_year"
BR202526000042778,0.9576681,3.0,"X7,X7_FLAG",0.9985741895803956,"flag_postmatric_age_over35,x_university_id,age_at_registration"
BR202526000042746,0.97959995,0.0,,0.6860173135048628,"x_university_id,permanent_pincode,xii_university_id"
UP202526000042828,0.9839855,0.0,,9.829186352570478e-05,"x_course_year,x_university_id,permanent_pincode"
RJ202526000042827,0.9057382,0.0,,8.762229985344102e-05,"permanent_pincode,misc_fee,fee_income_ratio"
KL202526000046030,0.9461253,0.0,,0.0009683335718671918,"tution_fee,permanent_pincode,flag_income_below_20000"
BR202526000046138,0.9730322,0.0,,0.7819976391869711,"x_university_id,permanent_pincode,xii_university_id"
KA202526000046229,0.9493289,0.0,,0.0007399431446266702,"x_course_year,vae_reconstruction_prob,permanent_pincode"
AS202526000046226,0.9411222,0.0,,0.0031704604285994298,"x_course_year,ip_to_mobile_ratio,xii_university_id"
RJ202526000046250,0.9635221,0.0,,0.00012830365558300438,"permanent_pincode,annual_family_income,c_course_year"
AS202526000046285,0.97879744,0.0,,0.009893741446343026,"c_course_id,xii_percentage,x_university_id"
BR202526000046346,0.9797446,0.0,,0.5057381789416044,"x_university_id,permanent_pincode,xii_university_id"
BR202526000046366,0.9668153,0.0,,0.5267146310892515,"x_university_id,xii_university_id,x_course_year"
HP202526000046379,0.96445084,0.0,,0.0005880779604238986,"x_course_year,competitive_exam_state,permanent_pincode"
AS202526000046436,0.9835368,0.0,,0.022459412819666003,"x_course_year,x_university_id,vae_reconstruction_prob"
KA202526000046456,0.94616807,0.0,,0.0009328725874214892,"x_course_year,permanent_pincode,tution_fee"
BR202526000046452,0.9754164,0.0,,0.004604203617000042,"x_university_id,x_course_year,permanent_pincode"
BR202526000046463,0.97928435,2.0,X9,0.8943902898931712,"x_university_id,permanent_pincode,xii_university_id"
BR202526000046532,0.9791017,0.0,,0.0003884044507730305,"x_university_id,x_course_year,state_verify_by"
GJ202526000046572,0.9829067,0.0,,0.0017983433832776054,"permanent_pincode,tution_fee,xii_university_id"
BR202526000046462,0.97561693,0.0,,0.8185859925376787,"x_university_id,xii_university_id,x_course_year"
HP202526000046529,0.97574496,0.0,,0.0008595145407376247,"x_course_year,competitive_exam_state,permanent_pincode"
HP202526000046604,0.9655967,0.0,,0.0013736415650102713,"competitive_exam_state,x_course_year,permanent_pincode"
BR202526000046608,0.96974546,2.0,X9,0.8804634341238778,"x_university_id,xii_university_id,permanent_pincode"
BR202526000046647,0.9830432,0.0,,0.743394437333395,"x_university_id,xii_university_id,x_course_year"
UP202526000046649,0.96498847,0.0,,0.00027713652995793575,"x_course_year,permanent_pincode,x_university_id"
HP202526000046687,0.9725578,0.0,,0.04106797215349897,"competitive_exam_state,name_similarity_score,permanent_pincode"
TN202526000046583,0.97784513,0.0,,0.00010117668676056891,"x_course_year,x_university_id,age_at_registration"
PB202526000046710,0.9110517,0.0,,0.001671526002930039,"x_course_year,permanent_pincode,vae_reconstruction_prob"
PB202526000046736,0.9678598,0.0,,0.001494062528254993,"x_course_year,permanent_pincode,name_similarity_score"
UP202526000046758,0.9759891,0.0,,0.00026570016759161117,"x_course_year,competitive_exam_year,permanent_pincode"
BR202526000046772,0.9526984,0.0,,0.4991743979944776,"x_university_id,xii_university_id,x_course_year"
BR202526000046765,0.9736039,0.0,,0.012845268756224104,"x_university_id,x_course_year,xii_university_id"
BR202526000046810,0.97805744,0.0,,0.44671408914218014,"x_university_id,xii_university_id,permanent_pincode"
KA202526000046939,0.9737707,0.0,,0.0012860575993218657,"permanent_pincode,tution_fee,flag_income_below_20000"
BR202526000046974,0.9720306,0.0,,0.749230252303537,"x_university_id,xii_university_id,x_course_year"
JK202526000046914,0.9351166,0.0,,0.00032164414493757697,"permanent_pincode,x_university_id,x_course_year"
AS202526000047022,0.9810664,0.0,,0.00020068592387771072,"c_course_year,misc_fee,x_university_id"
BR202526000046970,0.9683794,2.0,X9,0.8714714160183732,"x_university_id,xii_university_id,x_course_year"
BR202526000047002,0.98514116,0.0,,0.03092155408563665,"x_university_id,permanent_pincode,xii_university_id"
PB202526000047036,0.9661974,0.0,,0.0006328544080223958,"x_course_year,competitive_exam_year,permanent_pincode"
BR202526000047021,0.960389,0.0,,0.32563731260259526,"x_university_id,xii_university_id,x_course_year"
AS202526000047055,0.96745217,0.0,,0.000532003013731024,"x_course_year,x_university_id,age_at_registration"
MH202526000047005,0.9622178,0.0,,0.00041559048550487743,"x_course_year,permanent_pincode,tution_fee"
BR202526000047026,0.9767139,2.0,X9,0.8981033912061663,"x_university_id,xii_university_id,x_course_year"
TN202526000047038,0.96042556,0.0,,0.00024926583090820274,"x_course_year,competitive_exam_state,age_at_registration"
HP202526000047001,0.9686521,0.0,,0.0006135310374486448,"x_course_year,permanent_pincode,competitive_exam_state"
BR202526000047097,0.9581802,2.0,X9,0.9283856294949976,"x_university_id,x_course_year,permanent_pincode"
BR202526000047102,0.97657436,2.0,X9,0.8966313662956346,"x_university_id,permanent_pincode,xii_university_id"
UP202526000046997,0.9742681,0.0,,0.0002580630919883845,"x_course_year,permanent_pincode,x_university_id"
BR202526000047150,0.98111814,0.0,,0.022238647105277284,"x_university_id,x_course_year,xii_university_id"
BR202526000047195,0.9797772,2.0,X9,0.852016584700306,"x_university_id,permanent_pincode,xii_university_id"
AS202526000047222,0.96630305,0.0,,0.001195886689953022,"x_course_year,age_at_registration,x_university_id"
