application_id,vae_reconstruction_prob,rule_violation_score,rule_codes_fired,lgbm_risk_score,top_shap_features
AS202526000107095,0.9711611,0.0,,0.0006279489706867878,"x_course_year,x_university_id,x_percentage"
BR202526000107160,0.96548647,0.0,,0.01206753000301045,"x_university_id,x_course_year,state_verify_by"
AS202526000107200,0.96761245,0.0,,0.0005619127890046115,"ip_application_count,xii_percentage,x_course_year"
PB202526000107408,0.95982885,0.0,,0.00258932160451279,"name_similarity_score,pfms_district_code,x_course_year"
TS202526000092256,0.97273475,0.0,,0.0010495930952479902,"mobile_application_count,x_course_year,x_percentage"
HP202526000107234,0.9684589,0.0,,0.0005066765556165504,"x_course_year,age_at_registration,permanent_pincode"
WB202526000107248,0.93848544,0.0,,0.0010487704846872876,"religion,xii_percentage,name_similarity_score"
PB202526000107403,0.96912545,0.0,,0.0006396210862837608,"x_course_year,permanent_pincode,religion"
KL202526000107346,0.9746291,0.0,,3.732269757251485e-05,"x_course_year,age_at_registration,x_university_id"
HP202526000107209,0.94412243,0.0,,0.0019145067828718147,"x_university_id,permanent_pincode,x_course_year"
HP202526000107290,0.96853054,0.0,,0.0002270273100117528,"age_at_registration,x_course_year,permanent_pincode"
WB202526000107305,0.9865039,0.0,,2.326615659433808e-05,"x_course_year,vae_reconstruction_prob,x_percentage"
BR202526000107317,0.97632176,0.0,,0.018746641083581088,"x_university_id,x_course_year,state_verify_by"
BR202526000107400,0.97385913,0.0,,0.8046883927011576,"x_university_id,state_verify_by,permanent_pincode"
HP202526000107419,0.9576953,0.0,,0.001284457431395081,"x_course_year,age_at_registration,vae_reconstruction_prob"
BR202526000107381,0.9653701,0.0,,0.03206788545232689,"x_university_id,x_course_year,state_verify_by"
GJ202526000107313,0.92478335,2.0,"X13_X21,X13_FLAG",0.9996272951620253,"flag_income_below_20000,institute_application_count,x_course_year"
TS202526000107377,0.96836084,0.0,,0.0002629514163096495,"x_course_year,age_at_registration,x_university_id"
HP202526000107383,0.96642894,0.0,,0.001034234649457226,"x_course_year,permanent_pincode,age_at_registration"
GJ202526000080819,0.96609104,0.0,,0.0010134454983575082,"institute_application_count,x_course_year,ip_application_count"
OR202526000798417,0.96917117,0.0,,0.005264608944787469,"x_course_year,state_verify_by,entitled_lumpsump_amount"
HP202526000107556,0.94540125,0.0,,0.001989625107682277,"x_course_year,age_at_registration,permanent_pincode"
AS202526000103136,0.9547587,0.0,,0.012043861699824705,"x_course_year,village_id,xii_university_id"
HP202526000107616,0.96272266,0.0,,0.0011352562136056974,"age_at_registration,x_course_year,vae_reconstruction_prob"
PB202526000107522,0.9592358,0.0,,0.0010277103376227252,"x_course_year,village_id,permanent_pincode"
UT202526000107741,0.97301835,0.0,,0.00029001853278611716,"x_course_year,permanent_pincode,age_at_registration"
GA202526000107626,0.94590306,0.0,,0.0007036748184419056,"x_course_year,misc_fee,permanent_pincode"
MZ202526000107634,0.95835656,0.0,,0.0020025097437629653,"annual_family_income,name_similarity_score,x_percentage"
BR202526000107648,0.9530323,0.0,,0.7422459895672742,"x_university_id,state_verify_by,x_course_year"
UT202526000107536,0.92886853,0.0,,3.574311561802643e-05,"x_university_id,x_course_year,permanent_pincode"
ML202526000107507,0.9818352,0.0,,0.0005366087554446402,"ip_application_count,misc_fee,state_verify_by"
HP202526000107545,0.93888897,0.0,,0.0004016362768058056,"x_course_year,age_at_registration,permanent_pincode"
GJ202526000107768,0.96991056,0.0,,0.0006207625799783846,"x_course_year,age_at_registration,ip_application_count"
AS202526000107694,0.9755538,0.0,,0.0038639723767234543,"x_course_year,ip_application_count,x_university_id"
AS202526000107747,0.9602304,0.0,,0.03282516553506766,"x_course_year,admission_year,x_university_id"
AS202526000107613,0.9413091,0.0,,0.0028861612218026413,"annual_family_income,x_course_year,vae_reconstruction_prob"
KL202526000107658,0.9773156,0.0,,8.536983414000379e-05,"annual_family_income,xii_percentage,permanent_pincode"
AS202526000107560,0.98047626,0.0,,0.001574333769176412,"ip_application_count,xii_percentage,institute_application_count"
TN202526000107492,0.94087535,0.0,,0.00020875387549610446,"age_at_registration,x_course_year,name_similarity_score"
OR202526000829351,0.97818667,0.0,,0.0002260273749592272,"x_course_year,x_university_id,age_at_registration"
BR202526000107688,0.968116,2.0,X9,0.8702171629845391,"x_university_id,state_verify_by,x_course_year"
BR202526000107755,0.9877383,0.0,,0.40147189061020655,"x_university_id,permanent_pincode,pfms_district_code"
AS202526000107761,0.96825165,0.0,,0.001321226037912646,"x_course_year,annual_family_income,misc_fee"
WB202526000107667,0.97085464,0.0,,5.274361929251982e-05,"x_course_year,competitive_exam_state,x_university_id"
AS202526000107788,0.97216547,0.0,,0.03298695556505581,"x_course_year,x_percentage,x_university_id"
AS202526000107974,0.9840692,0.0,,0.013515940127706431,"x_course_year,x_percentage,age_at_registration"
ML202526000107785,0.97021866,0.0,,0.0009929532847085141,"pay_amt_state_shr,entitled_lumpsump_amount,x_course_year"
AS202526000108122,0.9452512,0.0,,0.0053411590141037146,"c_course_id,x_course_year,xii_university_id"
AS202526000107823,0.978982,0.0,,0.021341310186090125,"c_institution_id,age_at_registration,x_percentage"
SK202526000107848,0.9423855,0.0,,0.002880060648409787,"x_course_year,pfms_district_code,x_university_id"
HP202526000107997,0.9378976,0.0,,0.003043700138996501,"x_course_year,age_at_registration,vae_reconstruction_prob"
AS202526000107998,0.97844255,0.0,,0.002858029023872033,"c_institution_id,x_university_id,state_verify_by"
UP202526000107867,0.97794485,0.0,,0.00019935693761060258,"x_course_year,age_at_registration,permanent_pincode"
SK202526000107999,0.91626054,0.0,,0.0006524277928392991,"religion,x_course_year,c_course_year"
AS202526000108114,0.98358077,0.0,,0.0040323374787737416,"x_course_year,x_percentage,age_at_registration"
UT202526000108040,0.94855595,0.0,,0.0009216631105450566,"x_course_year,age_at_registration,permanent_pincode"
AP202526000107975,0.9696985,0.0,,0.0023740002211711693,"x_course_year,pfms_district_code,permanent_pincode"
HP202526000107883,0.95031,0.0,,0.0008164717504469756,"x_university_id,permanent_pincode,x_course_year"
WB202526000107932,0.95548046,0.0,,0.00030536742492805484,"x_course_year,competitive_exam_state,permanent_pincode"
OR202526000876422,0.93855494,0.0,,0.0003769571108491318,"x_course_year,age_at_registration,vae_reconstruction_prob"
AS202526000107841,0.99056965,0.0,,3.583159111301072e-05,"x_course_year,vae_reconstruction_prob,age_at_registration"
UT202526000107925,0.97997314,0.0,,0.0009229293617611833,"age_at_registration,permanent_pincode,x_course_year"
AS202526000103746,0.98425096,0.0,,0.026269819615539567,"x_course_year,annual_family_income,ip_application_count"
HP202526000107922,0.9234873,0.0,,0.0010191453934843507,"age_at_registration,x_course_year,pfms_district_code"
HP202526000108138,0.96157724,0.0,,0.0009020845855597916,"x_university_id,permanent_pincode,x_course_year"
AS202526000107840,0.9818116,0.0,,0.009954309338747113,"x_course_year,xii_percentage,x_percentage"
AS202526000107956,0.9584867,0.0,,0.0005631557768053772,"c_course_year,x_course_year,p_percentage"
AS202526000108021,0.98644495,0.0,,0.0027101001235445422,"x_course_year,x_percentage,c_institution_id"
AS202526000108022,0.9695921,0.0,,0.01627091931626029,"x_course_year,annual_family_income,village_id"
OR202526000883634,0.9774202,0.0,,0.00010229257868730154,"x_course_year,x_university_id,x_percentage"
BR202526000108013,0.9662091,0.0,,0.7657527075716929,"x_university_id,state_verify_by,x_course_year"
PB202526000107955,0.9693521,0.0,,0.0007306338060251134,"permanent_pincode,mobile_no,x_course_year"
TN202526000108063,0.9601989,0.0,,0.0003568705501430932,"x_course_year,age_at_registration,x_university_id"
BR202526000107938,0.9695086,0.0,,0.5006855150229733,"x_university_id,state_verify_by,permanent_pincode"
HP202526000108028,0.9610384,0.0,,0.019529247729305112,"name_similarity_score,competitive_exam_state,vae_reconstruction_prob"
AS202526000107967,0.96835047,0.0,,0.009869576322232567,"xii_percentage,x_course_year,ip_application_count"
AS202526000107988,0.9719994,0.0,,0.00989355366421605,"x_course_year,ip_application_count,age_at_registration"
BR202526000108010,0.9766647,2.0,X9,0.8750379701373149,"x_university_id,state_verify_by,permanent_pincode"
RJ202526000108014,0.9592464,0.0,,0.004081254772660824,"permanent_pincode,state_verify_by,x_university_id"
AP202526000108093,0.9703472,0.0,,0.02053932358421461,"pfms_district_code,xii_percentage,age_at_registration"
GJ202526000102706,0.95277643,0.0,,0.00023613166514885566,"x_course_year,age_at_registration,institute_application_count"
AS202526000108037,0.9842,0.0,,0.002747591040868391,"annual_family_income,x_course_year,x_percentage"
TR202526000108054,0.9613021,0.0,,0.000658136012153026,"x_course_year,age_at_registration,x_university_id"
GA202526000107789,0.95904994,0.0,,0.0019430820973835117,"x_course_year,name_similarity_score,permanent_pincode"
TN202526000101490,0.9598844,0.0,,0.00026081383896863625,"x_course_year,age_at_registration,x_university_id"
TS202526000107914,0.97167283,0.0,,6.762531616469581e-05,"x_course_year,annual_family_income,permanent_pincode"
KA202526000108003,0.9610479,0.0,,6.0702817364394046e-05,"ip_application_count,age_at_registration,x_course_year"
HP202526000108142,0.9656041,0.0,,0.00040316017634312685,"x_university_id,permanent_pincode,x_course_year"
BR202526000108199,0.9631596,2.0,X9,0.940529338678303,"x_university_id,state_verify_by,x_course_year"
WB202526000108543,0.99033153,0.0,,6.861206310682616e-05,"x_course_year,vae_reconstruction_prob,competitive_exam_state"
KL202526000107787,0.9682547,0.0,,5.7376300157991684e-05,"x_course_year,disablity_type,age_at_registration"
BR202526000108273,0.9797021,2.0,X9,0.9363304947649791,"x_university_id,state_verify_by,permanent_pincode"
GJ202526000108179,0.9734483,0.0,,0.00022228384098763114,"ip_application_count,x_course_year,permanent_pincode"
AS202526000108196,0.92545444,0.0,,0.045857047253135975,"x_course_year,annual_family_income,x_percentage"
AS202526000108288,0.95487124,0.0,,0.0011703166147128791,"x_course_year,ip_application_count,admission_year"
TS202526000108379,0.96557033,0.0,,0.00016520754695932156,"x_course_year,permanent_pincode,aadhaar_vault_ref_token"
TR202526000108495,0.96208817,0.0,,0.000987757536916174,"x_course_year,x_university_id,x_percentage"
HP202526000108459,0.9749196,0.0,,0.000344449066382102,"x_course_year,age_at_registration,permanent_pincode"
GA202526000108244,0.96684974,0.0,,0.0008168806785529766,"x_course_year,x_percentage,misc_fee"
TR202526000108227,0.92508143,0.0,,0.00020012213957597115,"religion,x_course_year,vae_reconstruction_prob"
AS202526000108077,0.98051554,0.0,,0.0013590049668570612,"c_course_year,x_percentage,xii_percentage"
BR202526000108177,0.96520597,0.0,,0.18704708449808036,"x_university_id,state_verify_by,name_similarity_score"
AS202526000108207,0.9682478,0.0,,0.0019932450972120867,"x_course_year,mobile_no,entitled_lumpsump_amount"
AP202526000108330,0.98263663,0.0,,0.00017248559376426372,"x_course_year,age_at_registration,x_university_id"
AS202526000108316,0.9775039,0.0,,0.019646169520182975,"x_course_year,c_institution_id,lgd_district_code"
AS202526000108348,0.98675674,0.0,,0.005823329726243998,"vae_reconstruction_prob,x_course_year,x_university_id"
AS202526000108511,0.9864494,0.0,,0.0020953867860095815,"xii_percentage,x_course_year,x_percentage"
ML202526000108508,0.9579057,0.0,,0.010445588474970548,"x_course_year,entitled_lumpsump_amount,pay_amt_state_shr"
KL202526000108388,0.9557528,0.0,,0.001000767756753686,"xii_percentage,pfms_district_code,age_at_registration"
AS202526000108287,0.98169327,0.0,,4.262338179648042e-05,"age_at_registration,x_course_year,x_university_id"
OR202526000933424,0.964198,0.0,,0.0006483725552740763,"x_course_year,age_at_registration,vae_reconstruction_prob"
UT202526000108385,0.9284305,0.0,,0.0013902383020580784,"age_at_registration,x_course_year,permanent_pincode"
AS202526000108399,0.98640406,0.0,,0.00029150643532857036,"ip_application_count,vae_reconstruction_prob,institute_application_count"
TN202526000108435,0.9464107,0.0,,0.0005654644537813124,"x_course_year,vae_reconstruction_prob,permanent_pincode"
UT202526000108354,0.94553417,0.0,,0.005369649678789776,"x_course_year,permanent_pincode,name_similarity_score"
BR202526000108425,0.94692874,2.0,X9,0.813198600823037,"x_university_id,state_verify_by,x_course_year"
HP202526000108166,0.97073174,0.0,,0.0030046523180104648,"age_at_registration,x_course_year,permanent_pincode"
AS202526000108381,0.9825168,0.0,,0.06683928314498043,"x_course_year,ip_application_count,x_percentage"
AS202526000108420,0.95102304,0.0,,0.001428408333618578,"xii_percentage,x_course_year,p_percentage"
GJ202526000077152,0.9580299,0.0,,0.001400189090769996,"institute_application_count,x_course_year,permanent_pincode"
TR202526000108518,0.9456633,0.0,,0.0018405091583044233,"x_course_year,x_university_id,state_verify_by"
WB202526000103795,0.97813433,0.0,,3.869459769192843e-05,"x_course_year,age_at_registration,competitive_exam_state"
BR202526000108479,0.9581027,3.0,"X7,X7_FLAG",0.9995188719721105,"flag_postmatric_age_over35,x_university_id,state_verify_by"
AS202526000105131,0.96331143,0.0,,0.01700483193634791,"x_course_year,x_percentage,c_institution_id"
PY202526000105168,0.97617614,0.0,,0.005761902754345793,"x_course_year,permanent_pincode,vae_reconstruction_prob"
TS202526000105127,0.9230318,0.0,,0.0007234734356479461,"mobile_application_count,x_course_year,pfms_district_code"
AS202526000105190,0.9722951,0.0,,0.03530182106977843,"x_course_year,mobile_no,x_percentage"
BR202526000109505,0.98770386,0.0,,0.03160538001333363,"x_university_id,x_course_year,vae_reconstruction_prob"
AS202526000109176,0.9726854,0.0,,0.0008453046812486829,"xii_percentage,x_course_year,x_university_id"
AS202526000109275,0.95353466,0.0,,0.013061212745698072,"c_institution_id,x_course_year,x_university_id"
BR202526000109092,0.96849275,0.0,,0.5481612343295108,"x_university_id,state_verify_by,x_course_year"
KA202526000109226,0.9687294,0.0,,0.001454063863222351,"permanent_pincode,x_course_year,vae_reconstruction_prob"
AS202526000109441,0.9751394,0.0,,0.11147541102350605,"x_course_year,x_percentage,annual_family_income"
WB202526000109426,0.983165,0.0,,8.38516650482352e-05,"x_course_year,age_at_registration,competitive_exam_state"
UT202526000109220,0.97410756,0.0,,0.0014992549951171842,"x_course_year,age_at_registration,permanent_pincode"
SK202526000109333,0.9488394,0.0,,0.0008947905706518622,"religion,pfms_district_code,x_course_year"
WB202526000109412,0.9858259,0.0,,1.2573359652700037e-05,"x_course_year,vae_reconstruction_prob,age_at_registration"
BR202526000109227,0.9719475,0.0,,0.4728834409728407,"state_verify_by,x_course_year,permanent_pincode"
BR202526000109414,0.97805107,0.0,,0.5317731376956363,"x_university_id,state_verify_by,permanent_pincode"
AS202526000109253,0.97549015,0.0,,0.00764424986376492,"x_course_year,x_percentage,misc_fee"
AS202526000109475,0.9840429,0.0,,0.003389925300513343,"c_course_id,x_course_year,x_university_id"
HP202526000109440,0.9614006,0.0,,0.0003069391170625537,"x_course_year,mobile_no,vae_reconstruction_prob"
BR202526000108967,0.96118796,0.0,,0.5740969197385657,"x_university_id,state_verify_by,x_course_year"
OR202526001075496,0.9771422,0.0,,8.79995225524417e-05,"x_course_year,age_at_registration,x_percentage"
BR202526000109075,0.955634,2.0,X9,0.9501582432961502,"x_university_id,state_verify_by,permanent_pincode"
AS202526000109377,0.98389775,0.0,,0.002630135764980382,"x_course_year,misc_fee,x_university_id"
AP202526000109402,0.962794,0.0,,0.005021797534865457,"x_course_year,permanent_pincode,xii_percentage"
UP202526000109436,0.94522566,0.0,,0.0002607322668723095,"age_at_registration,x_course_year,c_institution_id"
KA202526000109458,0.96621424,0.0,,0.014244005891644339,"x_course_year,permanent_pincode,state_verify_by"
BR202526000109398,0.9823837,2.0,X9,0.9345238513262372,"x_university_id,state_verify_by,permanent_pincode"
AS202526000109498,0.98244077,0.0,,0.00287909898778548,"xii_percentage,mobile_no,x_course_year"
UT202526000109405,0.9737992,0.0,,0.0004901670482829065,"x_course_year,permanent_pincode,age_at_registration"
KA202526000091029,0.9723754,0.0,,0.0008304200279560661,"ip_application_count,x_course_year,name_similarity_score"
AS202526000109703,0.961496,0.0,,0.0059567748800193054,"x_course_year,age_at_registration,village_id"
AS202526000095444,0.9469659,0.0,,0.0015512004263823764,"annual_family_income,x_course_year,xii_percentage"
AS202526000109535,0.98186785,0.0,,0.0019843508873221044,"mobile_no,misc_fee,x_course_year"
PB202526000109641,0.95545334,0.0,,0.0014717123437585505,"x_course_year,age_at_registration,permanent_pincode"
ML202526000109581,0.97437596,0.0,,0.000691974449403062,"xii_percentage,x_course_year,misc_fee"
MH202526000109554,0.9283868,3.0,"X7,X7_FLAG",0.9997710380202517,"flag_postmatric_age_over35,age_at_registration,x_course_year"
HP202526000109578,0.9708028,0.0,,0.0007143064987388651,"x_university_id,permanent_pincode,x_course_year"
AS202526000109552,0.9802668,0.0,,0.0002057056197697071,"xii_percentage,c_course_id,p_percentage"
PB202526000109590,0.96888083,0.0,,9.171570899762721e-05,"x_course_year,permanent_pincode,x_university_id"
OR202526001128653,0.95345074,0.0,,0.0008172670843731438,"ip_application_count,x_course_year,entitled_lumpsump_amount"
HP202526000109756,0.9640454,0.0,,0.0012897917139261335,"age_at_registration,x_course_year,permanent_pincode"
BR202526000109520,0.96576774,0.0,,0.0043677190306878316,"x_university_id,state_verify_by,x_course_year"
UT202526000109829,0.97580236,4.0,"UN,UN_AGG",0.9985426381008392,"mobile_unique_fathers_count,mobile_application_count,pfms_district_code"
BR202526000109574,0.9727051,0.0,,0.1426274725533493,"x_university_id,state_verify_by,x_course_year"
TR202526000109586,0.97876185,0.0,,0.00212556098554991,"x_university_id,xii_percentage,age_at_registration"
AS202526000109547,0.983334,0.0,,0.007269932290083066,"vae_reconstruction_prob,x_course_year,institute_application_count"
AS202526000109870,0.9759252,0.0,,0.0028889840919937644,"mobile_no,x_course_year,x_university_id"
OR202526001133419,0.9820763,0.0,,0.00017416459377716723,"x_course_year,age_at_registration,x_university_id"
SK202526000109623,0.95396656,0.0,,0.0008575099261818784,"x_course_year,pay_amt_state_shr,pfms_district_code"
GA202526000109711,0.9164904,2.0,"X13_X21,X13_FLAG",0.9998581986487777,"flag_income_below_20000,x_percentage,name_similarity_score"
KA202526000109661,0.97618085,0.0,,5.9946930170787764e-05,"x_course_year,age_at_registration,x_university_id"
AS202526000109685,0.96432376,0.0,,0.00034443240020002116,"x_course_year,competitive_exam_state,age_at_registration"
BR202526000109516,0.9775803,0.0,,0.7211289228700608,"x_university_id,state_verify_by,x_course_year"
AS202526000109731,0.97838825,0.0,,0.007354076078411708,"c_institution_id,x_course_year,x_percentage"
PB202526000109606,0.9577226,0.0,,0.0008716001080767874,"age_at_registration,permanent_pincode,x_course_year"
TN202526000087693,0.91172594,0.0,,0.00013538209961483962,"x_course_year,age_at_registration,vae_reconstruction_prob"
WB202526000109911,0.9918623,0.0,,4.087366400649127e-05,"vae_reconstruction_prob,x_course_year,x_university_id"
BR202526000109866,0.9847524,0.0,,0.6899069402246226,"x_university_id,state_verify_by,permanent_pincode"
AS202526000109680,0.96869487,0.0,,0.0012279472028303754,"c_course_year,xii_percentage,x_course_year"
AS202526000109905,0.9722215,0.0,,0.0038105990875180362,"xii_percentage,x_course_year,flag_income_below_20000"
KA202526000102230,0.96716505,0.0,,0.002554738355963232,"ip_application_count,x_course_year,permanent_pincode"
MH202526000109793,0.98975766,0.0,,7.146681141483694e-05,"vae_reconstruction_prob,x_course_year,age_at_registration"
AS202526000109585,0.9303795,0.0,,0.00047675212615736054,"xii_percentage,x_course_year,pfms_district_code"
AS202526000109834,0.97644484,0.0,,0.013031157354321834,"x_course_year,sub_district_id,flag_income_below_20000"
AS202526000109918,0.97531533,0.0,,0.003083246722137493,"x_course_year,x_university_id,x_percentage"
MP202526000109780,0.9593672,0.0,,0.00014935893323648453,"x_course_year,age_at_registration,permanent_pincode"
OR202526000109757,0.9551758,0.0,,0.00027145345929760684,"annual_family_income,c_course_year,aadhaar_vault_ref_token"
OR202526001154196,0.97703195,0.0,,0.00013528896132818902,"x_course_year,x_percentage,x_university_id"
AS202526000109932,0.9767863,0.0,,0.017462090163472204,"x_course_year,xii_percentage,p_percentage"
AS202526000112914,0.9464899,0.0,,0.040725411664185036,"x_course_year,annual_family_income,x_percentage"
AS202526000109877,0.97512215,0.0,,0.011806308732926546,"institute_application_count,x_percentage,x_course_year"
KL202526000109761,0.9645207,0.0,,0.0008070285842080875,"x_course_year,age_at_registration,permanent_pincode"
BR202526000109927,0.9709096,0.0,,0.3119214109839588,"x_university_id,state_verify_by,x_course_year"
MH202526000111242,0.98983955,0.0,,3.4524707438302136e-05,"vae_reconstruction_prob,x_course_year,age_at_registration"
PB202526000109906,0.9686609,0.0,,0.0003055659853743773,"permanent_pincode,x_course_year,mobile_no"
BR202526000109864,0.97665405,2.0,X9,0.866763490105251,"x_university_id,state_verify_by,permanent_pincode"
AS202526000109917,0.92308867,0.0,,0.00389621254742847,"xii_percentage,c_institution_id,x_course_year"
AS202526000109954,0.9417993,0.0,,0.009850356907854657,"x_course_year,age_at_registration,vae_reconstruction_prob"
AS202526000110159,0.95300823,0.0,,0.0013116732254104166,"x_course_year,annual_family_income,admission_year"
HP202526000110047,0.96933293,0.0,,0.0005779437873277648,"age_at_registration,x_course_year,permanent_pincode"
AS202526000109653,0.9707696,0.0,,0.00073547129106962,"x_course_year,c_course_year,xii_percentage"
TN202526000110012,0.9618588,0.0,,8.489526231135015e-05,"permanent_pincode,x_university_id,x_course_year"
TN202526000110156,0.9564658,0.0,,0.0016305435163585372,"x_course_year,permanent_pincode,vae_reconstruction_prob"
HP202526000110025,0.95975316,0.0,,0.00033282300674234496,"x_university_id,permanent_pincode,x_course_year"
OR202526001183527,0.97752297,0.0,,4.578832020300821e-05,"x_course_year,x_percentage,x_university_id"
GJ202526000110300,0.9650661,0.0,,0.00042255364197044945,"institute_application_count,x_course_year,permanent_pincode"
HP202526000110123,0.9681027,0.0,,0.0006009840504881956,"x_course_year,age_at_registration,permanent_pincode"
MN202526000110179,0.9649729,0.0,,0.00227956214638635,"ip_application_count,institute_application_count,x_course_year"
HP202526000110170,0.9640396,0.0,,0.0013949926459332945,"age_at_registration,x_course_year,name_similarity_score"
AS202526000110303,0.9606593,0.0,,0.19902525615038605,"x_course_year,annual_family_income,x_percentage"
UP202526000110229,0.9829375,0.0,,8.555796347482731e-05,"age_at_registration,x_course_year,vae_reconstruction_prob"
MN202526000110205,0.9522705,0.0,,0.0007546155948236983,"institute_application_count,x_university_id,x_course_year"
BR202526000110282,0.9851554,0.0,,0.1646011034672691,"x_university_id,permanent_pincode,xii_university_id"
OR202526001185722,0.94739777,0.0,,0.0006788958246327734,"x_course_year,vae_reconstruction_prob,age_at_registration"
OR202526001187569,0.94905806,0.0,,0.0003899172477794701,"x_course_year,age_at_registration,vae_reconstruction_prob"
WB202526000110133,0.9588367,0.0,,0.0024085808186271496,"x_course_year,x_percentage,tution_fee"
OR202526001187582,0.9780723,0.0,,0.00010550364665596808,"x_course_year,age_at_registration,x_percentage"
GJ202526000110106,0.9535737,0.0,,0.0009346739035097245,"x_course_year,age_at_registration,vae_reconstruction_prob"
AS202526000110148,0.98394305,0.0,,0.003781940109261344,"xii_percentage,c_institution_id,x_course_year"
BR202526000110251,0.9748709,0.0,,0.032423433310736126,"x_university_id,state_verify_by,x_course_year"
KL202526000110132,0.98008704,0.0,,5.053592130144043e-05,"annual_family_income,x_course_year,age_at_registration"
AS202526000109973,0.97648484,0.0,,0.0032165190453959302,"name_similarity_score,x_course_year,x_university_id"
AS202526000110045,0.98511827,0.0,,0.019709617541908704,"x_course_year,vae_reconstruction_prob,annual_family_income"
AS202526000110294,0.9871907,0.0,,0.026647555151388565,"vae_reconstruction_prob,x_course_year,x_percentage"
MN202526000110206,0.9612949,0.0,,0.005734404222995258,"x_course_year,x_university_id,ip_application_count"
KA202526000110172,0.9647887,0.0,,0.0004993344322497727,"permanent_pincode,c_institution_id,x_course_year"
BR202526000110175,0.9784001,0.0,,0.020804846938642645,"x_university_id,x_course_year,village_id"
MH202526000110013,0.98794955,0.0,,9.401203638886411e-05,"vae_reconstruction_prob,x_course_year,age_at_registration"
SK202526000110306,0.9350008,0.0,,0.00011709328532327676,"religion,x_course_year,age_at_registration"
PB202526000110239,0.9184384,0.0,,0.0007372931144652436,"age_at_registration,vae_reconstruction_prob,x_course_year"
AS202526000110082,0.9767599,0.0,,0.006286286653545456,"institute_application_count,x_course_year,x_university_id"
AP202526000110177,0.9147039,0.0,,0.00026711201221554093,"pfms_district_code,x_course_year,vae_reconstruction_prob"
BR202526000110344,0.98021543,0.0,,0.8989285749407492,"x_university_id,state_verify_by,permanent_pincode"
AP202526000110388,0.9851829,0.0,,6.71907184765422e-05,"age_at_registration,x_course_year,vae_reconstruction_prob"
OR202526000110313,0.97739583,0.0,,0.0032039997014877025,"age_at_registration,sub_district_id,xii_percentage"
KA202526000091875,0.9600617,0.0,,0.001440002216387901,"permanent_pincode,x_course_year,misc_fee"
AS202526000110365,0.9524718,0.0,,0.008052052419148298,"c_institution_id,x_university_id,x_course_year"
AS202526000110400,0.9780469,0.0,,0.005869434831106263,"x_course_year,c_course_id,x_university_id"
OR202526001199751,0.9834031,0.0,,0.00011736603624600013,"x_course_year,age_at_registration,x_percentage"
AS202526000110520,0.97815704,0.0,,0.010460570390199587,"x_percentage,x_university_id,age_at_registration"
WB202526000110464,0.98170453,0.0,,2.312828597659746e-05,"x_course_year,age_at_registration,x_percentage"
AP202526000110442,0.89534646,2.0,"X13_X21,X13_FLAG",0.9997661418146493,"flag_income_below_20000,tution_fee,pfms_district_code"
KA202526000110348,0.9756651,0.0,,0.0002643785114506864,"x_course_year,age_at_registration,permanent_pincode"
HP202526000110318,0.96737146,0.0,,0.0008444826859474958,"x_university_id,permanent_pincode,x_course_year"
UT202526000110394,0.96230894,4.0,"UN,UN_AGG",0.9992283676760786,"mobile_unique_fathers_count,mobile_application_count,pfms_district_code"
BR202526000110425,0.9619489,0.0,,0.5372192277708081,"x_university_id,state_verify_by,institute_application_count"
HP202526000110623,0.9637091,0.0,,0.0004546988311807965,"mobile_no,x_course_year,permanent_pincode"
SK202526000110437,0.93036187,0.0,,0.0003232829178359974,"religion,annual_family_income,tution_fee"
AS202526000110510,0.92955834,0.0,,0.002977871105380732,"x_course_year,xii_university_id,age_at_registration"
AS202526000110426,0.96156627,0.0,,0.059411287675192555,"x_course_year,age_at_registration,xii_percentage"
BR202526000110620,0.9359306,0.0,,0.6978998296195053,"x_university_id,state_verify_by,x_course_year"
WB202526000110575,0.98008364,0.0,,0.00018130863889682223,"x_course_year,x_percentage,x_university_id"
BR202526000110345,0.97269356,0.0,,0.47660555180773007,"x_university_id,state_verify_by,institute_application_count"
AS202526000110414,0.98289007,0.0,,0.04600667169306144,"x_course_year,x_percentage,annual_family_income"
AS202526000110578,0.97601235,0.0,,0.04265084428732592,"x_course_year,x_percentage,aadhaar_vault_ref_token"
AS202526000110593,0.95580906,0.0,,0.06999097255648182,"x_course_year,x_percentage,mobile_no"
AS202526000110455,0.94399667,0.0,,0.03290347875369736,"x_course_year,age_at_registration,entitled_lumpsump_amount"
OR202526001210945,0.9532572,0.0,,0.005201774105225165,"x_course_year,name_similarity_score,state_verify_by"
BR202526000110611,0.974832,0.0,,0.8492003295387022,"x_university_id,state_verify_by,x_course_year"
MN202526000110599,0.98055506,0.0,,0.02263617386430154,"x_course_year,x_percentage,age_at_registration"
AS202526000110516,0.976313,0.0,,0.01197480898372297,"x_course_year,name_similarity_score,age_at_registration"
AS202526000110665,0.9832561,0.0,,0.0004301972616339178,"x_course_year,vae_reconstruction_prob,x_university_id"
KL202526000110523,0.9604486,0.0,,0.0005183775512209363,"annual_family_income,xii_percentage,age_at_registration"
BR202526000110639,0.97916406,0.0,,0.06573255778758474,"x_university_id,permanent_pincode,x_course_year"
AP202526000110570,0.95768714,0.0,,0.00014505968489207053,"x_course_year,age_at_registration,c_institution_id"
